instancia_id,algoritmo,heuristica,encontrado,pasos,tiempo_ms,nodos_expandidos,nodos_generados,memoria_max
258,a_estrella,h6_w1.0,True,26,100.259,2187,3487,3424
259,codicioso,h1,True,21,4.269,84,144,143
259,a_estrella,h1,True,17,35.994,969,1637,1599
259,codicioso,h2,True,21,2.625,72,123,122
259,a_estrella,h2,True,17,8.004,201,335,329
259,codicioso,h3,True,21,2.226,32,58,58
259,a_estrella,h3,True,17,7.406,127,214,210
259,codicioso,h4,True,21,2.152,32,58,58
259,a_estrella,h4,True,17,9.149,127,214,210
259,codicioso,h5,True,21,1.804,42,75,75
259,a_estrella,h5,True,17,1.938,46,82,81
259,codicioso,h6_w0.3,True,21,1.957,48,86,86
259,a_estrella,h6_w0.3,True,17,18.505,432,719,702
259,codicioso,h6_w0.6,True,21,3.245,58,103,102
259,a_estrella,h6_w0.6,True,17,15.241,257,431,422
259,codicioso,h6_w1.0,True,21,2.83,72,123,122
259,a_estrella,h6_w1.0,True,17,8.41,201,335,329
260,codicioso,h1,True,52,52.547,1354,2273,2221
260,a_estrella,h1,True,22,406.927,9237,15149,14633
260,codicioso,h2,True,38,20.994,338,580,577
260,a_estrella,h2,True,22,34.569,594,952,940
260,codicioso,h3,True,36,7.586,96,167,165
260,a_estrella,h3,True,22,23.346,340,553,551
260,codicioso,h4,True,36,6.585,95,165,163
260,a_estrella,h4,True,22,21.404,324,527,526
260,codicioso,h5,True,28,2.387,49,87,87
260,a_estrella,h5,True,22,3.721,62,111,110
260,codicioso,h6_w0.3,True,52,20.929,397,671,662
260,a_estrella,h6_w0.3,True,22,169.774,3047,5012,4899
260,codicioso,h6_w0.6,True,52,16.686,292,499,494
260,a_estrella,h6_w0.6,True,22,66.334,1290,2113,2067
260,codicioso,h6_w1.0,True,38,16.41,338,580,577
260,a_estrella,h6_w1.0,True,22,36.662,594,952,940
261,codicioso,h1,True,38,5.727,154,264,258
261,a_estrella,h1,True,26,2024.423,38706,61265,57159
261,codicioso,h2,True,38,5.262,124,210,209
261,a_estrella,h2,True,26,200.232,4575,7349,7166
261,codicioso,h3,True,38,4.764,74,134,134
261,a_estrella,h3,True,26,189.725,2862,4613,4515
261,codicioso,h4,True,38,5.004,74,134,134
261,a_estrella,h4,True,26,141.937,1960,3137,3063
261,codicioso,h5,True,28,2.652,46,80,80
261,a_estrella,h5,True,26,31.619,659,1132,1120
261,codicioso,h6_w0.3,True,38,5.749,80,142,141
261,a_estrella,h6_w0.3,True,26,796.661,16126,25951,24799
261,codicioso,h6_w0.6,True,38,3.31,77,136,135
261,a_estrella,h6_w0.6,True,26,425.38,8150,13137,12670
261,codicioso,h6_w1.0,True,38,6.628,124,210,209
261,a_estrella,h6_w1.0,True,26,225.317,4575,7349,7166
262,codicioso,h1,True,50,54.83,1404,2349,2292
262,a_estrella,h1,True,20,149.358,3062,5101,4969
262,codicioso,h2,True,38,14.314,327,566,562
262,a_estrella,h2,True,20,10.492,249,420,418
262,codicioso,h3,True,26,2.652,30,56,56
262,a_estrella,h3,True,20,9.097,127,211,210
262,codicioso,h4,True,26,2.134,30,56,56
262,a_estrella,h4,True,20,8.309,107,179,178
262,codicioso,h5,True,24,2.469,37,68,68
262,a_estrella,h5,True,20,1.691,26,48,48
262,codicioso,h6_w0.3,True,44,10.375,151,259,257
262,a_estrella,h6_w0.3,True,20,46.618,1062,1771,1729
262,codicioso,h6_w0.6,True,38,14.334,331,566,563
262,a_estrella,h6_w0.6,True,20,20.956,490,811,795
262,codicioso,h6_w1.0,True,38,14.258,327,566,562
262,a_estrella,h6_w1.0,True,20,11.019,249,420,418
263,codicioso,h1,True,60,31.325,863,1451,1418
263,a_estrella,h1,True,24,849.468,17294,28007,26734
263,codicioso,h2,True,40,5.786,107,180,178
263,a_estrella,h2,True,24,68.299,1220,1979,1952
263,codicioso,h3,True,42,4.939,69,126,126
263,a_estrella,h3,True,24,51.369,742,1213,1194
263,codicioso,h4,True,42,5.864,69,126,126
263,a_estrella,h4,True,24,51.749,669,1100,1087
263,codicioso,h5,True,40,4.154,74,133,133
263,a_estrella,h5,True,24,4.595,95,174,173
263,codicioso,h6_w0.3,True,56,8.316,167,287,282
263,a_estrella,h6_w0.3,True,24,303.574,5858,9529,9238
263,codicioso,h6_w0.6,True,56,5.735,128,220,219
263,a_estrella,h6_w0.6,True,24,139.812,2515,4098,3992
263,codicioso,h6_w1.0,True,40,6.005,107,180,178
263,a_estrella,h6_w1.0,True,24,67.053,1220,1979,1952
264,codicioso,h1,True,35,12.963,313,520,506
264,a_estrella,h1,True,15,19.838,383,666,657
264,codicioso,h2,True,41,19.213,459,799,789
264,a_estrella,h2,True,15,2.356,57,98,98
264,codicioso,h3,True,17,2.931,49,83,82
264,a_estrella,h3,True,15,2.912,50,84,84
264,codicioso,h4,True,17,4.519,49,83,82
264,a_estrella,h4,True,15,5.106,50,84,84
264,codicioso,h5,True,15,1.14,16,31,31
264,a_estrella,h5,True,15,1.41,16,31,31
264,codicioso,h6_w0.3,True,41,17.65,315,539,534
264,a_estrella,h6_w0.3,True,15,7.871,166,281,281
264,codicioso,h6_w0.6,True,41,18.733,315,542,537
264,a_estrella,h6_w0.6,True,15,4.928,81,142,142
264,codicioso,h6_w1.0,True,41,21.858,459,799,789
264,a_estrella,h6_w1.0,True,15,5.946,57,98,98
265,codicioso,h1,True,28,35.981,886,1504,1476
265,a_estrella,h1,True,18,59.566,1365,2300,2249
265,codicioso,h2,True,40,13.233,342,593,586
265,a_estrella,h2,True,18,11.523,279,465,459
265,codicioso,h3,True,24,6.285,94,163,163
265,a_estrella,h3,True,18,14.319,212,351,347
265,codicioso,h4,True,24,5.657,83,142,142
265,a_estrella,h4,True,18,11.606,181,301,298
265,codicioso,h5,True,34,3.956,82,136,135
265,a_estrella,h5,True,18,5.204,90,159,159
265,codicioso,h6_w0.3,True,52,17.176,407,693,688
265,a_estrella,h6_w0.3,True,18,28.086,611,1003,980
265,codicioso,h6_w0.6,True,52,17.696,345,596,593
265,a_estrella,h6_w0.6,True,18,18.133,352,589,578
265,codicioso,h6_w1.0,True,40,15.741,342,593,586
265,a_estrella,h6_w1.0,True,18,13.015,279,465,459
266,codicioso,h1,True,51,18.125,439,745,732
266,a_estrella,h1,True,25,1273.642,28964,46283,43753
266,codicioso,h2,True,65,18.971,425,729,724
266,a_estrella,h2,True,25,104.624,2479,3985,3901
266,codicioso,h3,True,45,6.544,114,190,190
266,a_estrella,h3,True,25,74.629,1227,1948,1914
266,codicioso,h4,True,35,2.794,44,75,75
266,a_estrella,h4,True,25,49.427,666,1060,1044
266,codicioso,h5,True,25,1.313,27,52,52
266,a_estrella,h5,True,25,5.094,99,177,176
266,codicioso,h6_w0.3,True,81,12.22,260,435,430
266,a_estrella,h6_w0.3,True,25,540.764,10844,17643,17052
266,codicioso,h6_w0.6,True,97,25.483,450,762,755
266,a_estrella,h6_w0.6,True,25,237.298,4767,7723,7517
266,codicioso,h6_w1.0,True,65,18.601,425,729,724
266,a_estrella,h6_w1.0,True,25,114.399,2479,3985,3901
267,codicioso,h1,True,54,40.622,964,1611,1580
267,a_estrella,h1,True,24,786.197,17399,28233,26966
267,codicioso,h2,True,52,22.675,506,875,864
267,a_estrella,h2,True,24,79.003,1493,2410,2371
267,codicioso,h3,True,38,6.417,67,116,116
267,a_estrella,h3,True,24,40.918,588,949,941
267,codicioso,h4,True,46,14.289,145,243,241
267,a_estrella,h4,True,24,39.848,423,687,682
267,codicioso,h5,True,28,3.452,78,132,131
267,a_estrella,h5,True,24,8.928,158,274,272
267,codicioso,h6_w0.3,True,40,6.985,145,241,239
267,a_estrella,h6_w0.3,True,24,312.432,6118,10016,9699
267,codicioso,h6_w0.6,True,40,5.789,102,173,172
267,a_estrella,h6_w0.6,True,24,139.482,2771,4505,4386
267,codicioso,h6_w1.0,True,52,23.268,506,875,864
267,a_estrella,h6_w1.0,True,24,72.118,1493,2410,2371
268,codicioso,h1,True,47,44.993,1145,1920,1881
268,a_estrella,h1,True,19,95.71,2383,3944,3848
268,codicioso,h2,True,39,22.596,551,953,939
268,a_estrella,h2,True,19,18.387,419,688,677
268,codicioso,h3,True,21,4.992,59,105,105
268,a_estrella,h3,True,19,18.464,287,470,467
268,codicioso,h4,True,27,3.67,52,88,88
268,a_estrella,h4,True,19,16.379,229,374,372
268,codicioso,h5,True,23,2.237,50,88,88
268,a_estrella,h5,True,19,3.236,59,109,108
268,codicioso,h6_w0.3,True,57,20.348,448,763,758
268,a_estrella,h6_w0.3,True,19,47.473,1019,1692,1657
268,codicioso,h6_w0.6,True,57,20.241,377,650,647
268,a_estrella,h6_w0.6,True,19,27.699,601,979,959
268,codicioso,h6_w1.0,True,39,28.254,551,953,939
268,a_estrella,h6_w1.0,True,19,23.397,419,688,677
269,codicioso,h1,True,32,15.593,371,620,604
269,a_estrella,h1,True,16,28.35,732,1230,1206
269,codicioso,h2,True,22,5.239,140,239,237
269,a_estrella,h2,True,16,7.527,181,301,299
269,codicioso,h3,True,22,2.661,41,72,72
269,a_estrella,h3,True,16,7.868,124,209,209
269,codicioso,h4,True,22,3.652,40,70,70
269,a_estrella,h4,True,16,6.131,98,163,163
269,codicioso,h5,True,16,0.976,21,37,37
269,a_estrella,h5,True,16,1.409,33,61,61
269,codicioso,h6_w0.3,True,32,10.323,229,384,379
269,a_estrella,h6_w0.3,True,16,18.841,342,571,559
269,codicioso,h6_w0.6,True,32,10.769,221,374,369
269,a_estrella,h6_w0.6,True,16,8.837,219,363,358
269,codicioso,h6_w1.0,True,22,6.89,140,239,237
269,a_estrella,h6_w1.0,True,16,10.275,181,301,299
270,codicioso,h1,True,48,28.021,728,1210,1182
270,a_estrella,h1,True,24,805.536,17737,28728,27493
270,codicioso,h2,True,40,8.583,225,382,379
270,a_estrella,h2,True,24,69.749,1797,2905,2847
270,codicioso,h3,True,30,2.642,46,79,79
270,a_estrella,h3,True,24,51.349,928,1477,1446
270,codicioso,h4,True,30,3.695,44,76,76
270,a_estrella,h4,True,24,39.149,609,995,977
270,codicioso,h5,True,24,1.214,28,51,51
270,a_estrella,h5,True,24,6.938,155,275,275
270,codicioso,h6_w0.3,True,48,13.503,337,572,566
270,a_estrella,h6_w0.3,True,24,298.826,6569,10727,10392
270,codicioso,h6_w0.6,True,48,16.005,337,576,571
270,a_estrella,h6_w0.6,True,24,154.228,3068,5014,4906
270,codicioso,h6_w1.0,True,40,9.028,225,382,379
270,a_estrella,h6_w1.0,True,24,78.822,1797,2905,2847
271,codicioso,h1,True,59,28.465,746,1256,1235
271,a_estrella,h1,True,19,82.963,2192,3633,3545
271,codicioso,h2,True,39,8.627,233,397,394
271,a_estrella,h2,True,19,10.763,284,465,460
271,codicioso,h3,True,21,2.25,36,66,66
271,a_estrella,h3,True,19,6.756,117,190,188
271,codicioso,h4,True,21,2.396,35,64,64
271,a_estrella,h4,True,19,4.391,67,112,112
271,codicioso,h5,True,19,0.873,20,37,37
271,a_estrella,h5,True,19,0.824,20,37,37
271,codicioso,h6_w0.3,True,67,15.947,388,656,651
271,a_estrella,h6_w0.3,True,19,36.159,854,1420,1391
271,codicioso,h6_w0.6,True,67,15.326,327,560,557
271,a_estrella,h6_w0.6,True,19,19.05,427,709,700
271,codicioso,h6_w1.0,True,39,11.911,233,397,394
271,a_estrella,h6_w1.0,True,19,11.418,284,465,460
272,codicioso,h1,True,46,15.439,435,732,713
272,a_estrella,h1,True,18,102.85,1975,3292,3212
272,codicioso,h2,True,18,2.543,61,111,110
272,a_estrella,h2,True,18,18.806,492,817,808
272,codicioso,h3,True,22,3.057,38,66,66
272,a_estrella,h3,True,18,18.334,313,520,513
272,codicioso,h4,True,22,2.469,38,66,66
272,a_estrella,h4,True,18,18.258,289,481,478
272,codicioso,h5,True,20,1.403,32,57,57
272,a_estrella,h5,True,18,4.534,107,183,182
272,codicioso,h6_w0.3,True,18,7.326,155,266,259
272,a_estrella,h6_w0.3,True,18,41.825,984,1624,1592
272,codicioso,h6_w0.6,True,18,6.652,99,174,171
272,a_estrella,h6_w0.6,True,18,28.171,587,974,960
272,codicioso,h6_w1.0,True,18,2.509,61,111,110
272,a_estrella,h6_w1.0,True,18,19.993,492,817,808
273,codicioso,h1,True,55,14.26,368,628,616
273,a_estrella,h1,True,23,518.796,13138,21493,20693
273,codicioso,h2,True,41,18.637,464,806,796
273,a_estrella,h2,True,23,48.999,1234,1998,1961
273,codicioso,h3,True,29,3.937,65,116,116
273,a_estrella,h3,True,23,41.126,703,1136,1118
273,codicioso,h4,True,37,4.148,64,113,113
273,a_estrella,h4,True,23,30.715,478,778,768
273,codicioso,h5,True,23,1.17,25,51,51
273,a_estrella,h5,True,23,6.105,130,225,224
273,codicioso,h6_w0.3,True,39,9.592,242,404,399
273,a_estrella,h6_w0.3,True,23,212.668,4766,7797,7582
273,codicioso,h6_w0.6,True,43,4.441,106,186,184
273,a_estrella,h6_w0.6,True,23,106.794,2234,3633,3545
273,codicioso,h6_w1.0,True,41,21.483,464,806,796
273,a_estrella,h6_w1.0,True,23,55.897,1234,1998,1961
274,codicioso,h1,True,56,13.838,405,692,680
274,a_estrella,h1,True,26,1608.434,37052,58809,55027
274,codicioso,h2,True,56,14.619,365,628,621
274,a_estrella,h2,True,26,77.361,1928,3062,3017
274,codicioso,h3,True,34,3.074,52,91,91
274,a_estrella,h3,True,26,76.291,1175,1919,1898
274,codicioso,h4,True,40,6.225,67,123,123
274,a_estrella,h4,True,26,46.89,579,947,938
274,codicioso,h5,True,44,4.448,90,152,151
274,a_estrella,h5,True,26,14.544,325,575,572
274,codicioso,h6_w0.3,True,72,17.784,422,713,705
274,a_estrella,h6_w0.3,True,26,699.842,12974,21005,20222
274,codicioso,h6_w0.6,True,64,15.548,365,632,629
274,a_estrella,h6_w0.6,True,26,251.452,5025,8125,7884
274,codicioso,h6_w1.0,True,56,21.002,365,628,621
274,a_estrella,h6_w1.0,True,26,100.592,1928,3062,3017
275,codicioso,h1,True,56,23.981,472,789,771
275,a_estrella,h1,True,16,22.062,598,1009,990
275,codicioso,h2,True,20,2.368,63,113,112
275,a_estrella,h2,True,16,4.738,128,216,214
275,codicioso,h3,True,20,3.067,52,89,88
275,a_estrella,h3,True,16,7.853,100,171,170
275,codicioso,h4,True,20,5.141,50,86,85
275,a_estrella,h4,True,16,10.827,100,171,170
275,codicioso,h5,True,20,2.014,32,55,55
275,a_estrella,h5,True,16,1.907,29,56,56
275,codicioso,h6_w0.3,True,56,22.087,313,532,527
275,a_estrella,h6_w0.3,True,16,15.625,275,462,456
275,codicioso,h6_w0.6,True,56,16.467,316,541,536
275,a_estrella,h6_w0.6,True,16,10.941,158,269,268
275,codicioso,h6_w1.0,True,20,4.143,63,113,112
275,a_estrella,h6_w1.0,True,16,7.456,128,216,214
276,codicioso,h1,True,65,50.144,1050,1763,1723
276,a_estrella,h1,True,17,36.888,778,1340,1315
276,codicioso,h2,True,29,3.807,58,105,105
276,a_estrella,h2,True,17,3.057,55,92,92
276,codicioso,h3,True,55,8.555,122,208,207
276,a_estrella,h3,True,17,1.842,27,49,49
276,codicioso,h4,True,43,6.62,67,120,120
276,a_estrella,h4,True,17,3.041,27,49,49
276,codicioso,h5,True,25,2.936,54,96,96
276,a_estrella,h5,True,17,1.188,27,52,52
276,codicioso,h6_w0.3,True,67,9.653,214,359,354
276,a_estrella,h6_w0.3,True,17,9.662,244,412,409
276,codicioso,h6_w0.6,True,25,8.039,144,244,242
276,a_estrella,h6_w0.6,True,17,5.772,96,163,162
276,codicioso,h6_w1.0,True,29,3.695,58,105,105
276,a_estrella,h6_w1.0,True,17,3.117,55,92,92
277,codicioso,h1,True,44,22.28,474,802,786
277,a_estrella,h1,True,22,360.409,9250,15171,14629
277,codicioso,h2,True,36,3.398,89,151,150
277,a_estrella,h2,True,22,35.677,878,1431,1406
277,codicioso,h3,True,24,1.739,28,52,52
277,a_estrella,h3,True,22,28.187,494,811,799
277,codicioso,h4,True,24,1.893,28,52,52
277,a_estrella,h4,True,22,20.656,315,528,525
277,codicioso,h5,True,40,3.967,88,152,151
277,a_estrella,h5,True,22,4.395,104,182,181
277,codicioso,h6_w0.3,True,56,10.998,255,438,429
277,a_estrella,h6_w0.3,True,22,149.842,3297,5471,5334
277,codicioso,h6_w0.6,True,36,3.18,77,138,137
277,a_estrella,h6_w0.6,True,22,92.861,1525,2499,2438
277,codicioso,h6_w1.0,True,36,5.911,89,151,150
277,a_estrella,h6_w1.0,True,22,45.075,878,1431,1406
278,codicioso,h1,True,43,40.107,1128,1905,1868
278,a_estrella,h1,True,23,502.286,12763,20783,19918
278,codicioso,h2,True,43,18.145,463,805,794
278,a_estrella,h2,True,23,33.241,848,1392,1372
278,codicioso,h3,True,37,3.943,66,116,116
278,a_estrella,h3,True,23,32.951,551,913,900
278,codicioso,h4,True,31,4.484,57,97,97
278,a_estrella,h4,True,23,23.207,373,608,596
278,codicioso,h5,True,33,2.673,63,113,113
278,a_estrella,h5,True,23,8.137,184,322,318
278,codicioso,h6_w0.3,True,43,21.428,447,761,754
278,a_estrella,h6_w0.3,True,23,190.065,4417,7222,7021
278,codicioso,h6_w0.6,True,43,13.745,335,578,573
278,a_estrella,h6_w0.6,True,23,107.77,1908,3107,3045
278,codicioso,h6_w1.0,True,43,22.281,463,805,794
278,a_estrella,h6_w1.0,True,23,36.559,848,1392,1372
279,codicioso,h1,True,45,34.602,780,1303,1268
279,a_estrella,h1,True,27,2751.793,57466,89093,81669
279,codicioso,h2,True,41,15.395,363,626,622
279,a_estrella,h2,True,27,274.089,6502,10324,10038
279,codicioso,h3,True,47,8.081,116,203,203
279,a_estrella,h3,True,27,242.273,3831,6206,6057
279,codicioso,h4,True,31,6.043,71,125,125
279,a_estrella,h4,True,27,238.833,3175,5142,5021
279,codicioso,h5,True,41,3.477,74,136,136
279,a_estrella,h5,True,27,26.972,533,944,935
279,codicioso,h6_w0.3,True,43,24.882,489,838,827
279,a_estrella,h6_w0.3,True,27,1349.853,25022,39845,37729
279,codicioso,h6_w0.6,True,43,17.114,380,650,645
279,a_estrella,h6_w0.6,True,27,631.971,12285,19658,18888
279,codicioso,h6_w1.0,True,41,20.012,363,626,622
279,a_estrella,h6_w1.0,True,27,344.687,6502,10324,10038
280,codicioso,h1,True,50,13.385,382,658,647
280,a_estrella,h1,True,24,753.409,16894,27551,26354
280,codicioso,h2,True,46,13.82,332,570,563
280,a_estrella,h2,True,24,31.217,782,1254,1245
280,codicioso,h3,True,36,6.288,93,154,154
280,a_estrella,h3,True,24,27.826,432,706,701
280,codicioso,h4,True,56,7.743,110,196,196
280,a_estrella,h4,True,24,17.243,262,434,430
280,codicioso,h5,True,24,1.689,26,49,49
280,a_estrella,h5,True,24,5.164,115,200,199
280,codicioso,h6_w0.3,True,46,15.958,364,613,605
280,a_estrella,h6_w0.3,True,24,263.313,5197,8542,8300
280,codicioso,h6_w0.6,True,46,10.569,254,430,425
280,a_estrella,h6_w0.6,True,24,91.775,2001,3265,3182
280,codicioso,h6_w1.0,True,46,14.787,332,570,563
280,a_estrella,h6_w1.0,True,24,46.167,782,1254,1245
281,codicioso,h1,True,62,42.407,1085,1814,1773
281,a_estrella,h1,True,24,847.068,20952,33749,32147
281,codicioso,h2,True,52,20.671,519,895,885
281,a_estrella,h2,True,24,56.162,1408,2246,2215
281,codicioso,h3,True,28,3.398,54,98,98
281,a_estrella,h3,True,24,48.574,794,1263,1243
281,codicioso,h4,True,44,5.016,73,129,129
281,a_estrella,h4,True,24,22.907,365,579,575
281,codicioso,h5,True,36,4.177,90,160,159
281,a_estrella,h5,True,24,7.502,138,252,250
281,codicioso,h6_w0.3,True,52,25.165,549,938,925
281,a_estrella,h6_w0.3,True,24,340.553,7324,11890,11513
281,codicioso,h6_w0.6,True,52,16.974,406,694,689
281,a_estrella,h6_w0.6,True,24,141.747,3080,4962,4843
281,codicioso,h6_w1.0,True,52,49.581,519,895,885
281,a_estrella,h6_w1.0,True,24,92.518,1408,2246,2215
282,codicioso,h1,True,57,58.358,1019,1720,1679
282,a_estrella,h1,True,19,106.381,1951,3264,3192
282,codicioso,h2,True,37,4.372,87,154,152
282,a_estrella,h2,True,19,5.06,126,203,202
282,codicioso,h3,True,33,6.985,48,87,87
282,a_estrella,h3,True,19,6.205,84,136,136
282,codicioso,h4,True,49,13.094,178,301,299
282,a_estrella,h4,True,19,2.776,47,75,75
282,codicioso,h5,True,19,1.016,20,37,37
282,a_estrella,h5,True,19,1.248,20,37,37
282,codicioso,h6_w0.3,True,59,11.361,248,429,420
282,a_estrella,h6_w0.3,True,19,28.96,608,1009,990
282,codicioso,h6_w0.6,True,37,5.644,119,209,206
282,a_estrella,h6_w0.6,True,19,11.898,251,418,412
282,codicioso,h6_w1.0,True,37,3.765,87,154,152
282,a_estrella,h6_w1.0,True,19,5.507,126,203,202
283,codicioso,h1,True,64,56.938,1425,2382,2334
283,a_estrella,h1,True,26,1626.782,37082,58679,54986
283,codicioso,h2,True,56,22.856,490,842,830
283,a_estrella,h2,True,26,123.129,2818,4476,4372
283,codicioso,h3,True,36,5.074,79,136,136
283,a_estrella,h3,True,26,91.951,1561,2478,2430
283,codicioso,h4,True,38,4.816,75,128,128
283,a_estrella,h4,True,26,62.405,1006,1635,1613
283,codicioso,h5,True,26,1.25,28,53,53
283,a_estrella,h5,True,26,11.633,266,470,465
283,codicioso,h6_w0.3,True,60,18.194,435,742,734
283,a_estrella,h6_w0.3,True,26,653.952,13386,21567,20761
283,codicioso,h6_w0.6,True,60,18.701,432,742,734
283,a_estrella,h6_w0.6,True,26,255.213,5696,9097,8787
283,codicioso,h6_w1.0,True,56,23.756,490,842,830
283,a_estrella,h6_w1.0,True,26,201.713,2818,4476,4372
284,codicioso,h1,True,42,22.201,451,756,738
284,a_estrella,h1,True,20,102.31,2845,4734,4613
284,codicioso,h2,True,42,18.188,464,803,792
284,a_estrella,h2,True,20,8.283,232,384,382
284,codicioso,h3,True,22,2.99,50,90,90
284,a_estrella,h3,True,20,9.368,156,260,259
284,codicioso,h4,True,22,3.283,50,90,90
284,a_estrella,h4,True,20,4.02,65,111,111
284,codicioso,h5,True,24,1.639,29,53,53
284,a_estrella,h5,True,20,1.62,31,58,58
284,codicioso,h6_w0.3,True,42,12.697,315,535,530
284,a_estrella,h6_w0.3,True,20,38.641,903,1505,1478
284,codicioso,h6_w0.6,True,42,13.005,318,544,539
284,a_estrella,h6_w0.6,True,20,16.035,393,646,635
284,codicioso,h6_w1.0,True,42,20.012,464,803,792
284,a_estrella,h6_w1.0,True,20,11.154,232,384,382
285,codicioso,h1,True,60,59.593,1353,2252,2191
285,a_estrella,h1,True,24,827.868,17240,28084,26893
285,codicioso,h2,True,54,27.233,416,712,708
285,a_estrella,h2,True,24,47.676,900,1453,1429
285,codicioso,h3,True,28,8.375,64,110,109
285,a_estrella,h3,True,24,49.897,603,991,980
285,codicioso,h4,True,28,4.065,62,107,106
285,a_estrella,h4,True,24,41.291,585,960,950
285,codicioso,h5,True,30,1.65,39,65,65
285,a_estrella,h5,True,24,4.761,85,152,149
285,codicioso,h6_w0.3,True,66,9.133,221,372,366
285,a_estrella,h6_w0.3,True,24,281.487,5603,9211,8951
285,codicioso,h6_w0.6,True,54,17.116,353,599,596
285,a_estrella,h6_w0.6,True,24,117.011,2301,3734,3639
285,codicioso,h6_w1.0,True,54,18.965,416,712,708
285,a_estrella,h6_w1.0,True,24,41.329,900,1453,1429
286,codicioso,h1,True,36,8.825,231,390,381
286,a_estrella,h1,True,16,21.988,589,996,976
286,codicioso,h2,True,38,19.297,472,817,804
286,a_estrella,h2,True,16,6.468,180,298,294
286,codicioso,h3,True,34,5.056,84,140,140
286,a_estrella,h3,True,16,6.437,109,185,184
286,codicioso,h4,True,34,5.405,84,140,140
286,a_estrella,h4,True,16,7.325,109,185,184
286,codicioso,h5,True,16,0.744,17,30,30
286,a_estrella,h5,True,16,0.893,22,39,39
286,codicioso,h6_w0.3,True,36,4.923,118,202,199
286,a_estrella,h6_w0.3,True,16,12.912,308,515,508
286,codicioso,h6_w0.6,True,38,13.039,313,535,530
286,a_estrella,h6_w0.6,True,16,8.081,204,340,336
286,codicioso,h6_w1.0,True,38,20.666,472,817,804
286,a_estrella,h6_w1.0,True,16,7.178,180,298,294
287,codicioso,h1,True,54,45.804,1295,2165,2110
287,a_estrella,h1,True,22,349.64,7957,13099,12647
287,codicioso,h2,True,44,8.93,233,395,392
287,a_estrella,h2,True,22,41.221,1002,1614,1585
287,codicioso,h3,True,36,4.447,73,126,126
287,a_estrella,h3,True,22,27.501,457,735,723
287,codicioso,h4,True,48,11.821,145,249,248
287,a_estrella,h4,True,22,55.693,564,917,901
287,codicioso,h5,True,22,2.038,26,46,46
287,a_estrella,h5,True,22,2.602,38,72,72
287,codicioso,h6_w0.3,True,66,28.219,423,719,714
287,a_estrella,h6_w0.3,True,22,179.377,3094,5091,4952
287,codicioso,h6_w0.6,True,66,16.851,366,630,627
287,a_estrella,h6_w0.6,True,22,74.791,1567,2561,2497
287,codicioso,h6_w1.0,True,44,9.412,233,395,392
287,a_estrella,h6_w1.0,True,22,40.606,1002,1614,1585
288,codicioso,h1,True,62,31.207,907,1527,1493
288,a_estrella,h1,True,24,710.33,16871,27473,26296
288,codicioso,h2,True,34,3.347,57,99,99
288,a_estrella,h2,True,24,27.224,599,959,946
288,codicioso,h3,True,30,4.619,57,100,100
288,a_estrella,h3,True,24,28.427,379,617,607
288,codicioso,h4,True,42,13.85,121,205,205
288,a_estrella,h4,True,24,21.962,241,396,392
288,codicioso,h5,True,28,2.174,51,88,88
288,a_estrella,h5,True,24,4.763,65,118,117
288,codicioso,h6_w0.3,True,94,31.74,450,758,753
288,a_estrella,h6_w0.3,True,24,246.343,5186,8467,8236
288,codicioso,h6_w0.6,True,78,17.402,382,654,649
288,a_estrella,h6_w0.6,True,24,80.923,1851,2993,2917
288,codicioso,h6_w1.0,True,34,2.489,57,99,99
288,a_estrella,h6_w1.0,True,24,25.847,599,959,946
289,codicioso,h1,True,31,2.783,82,144,141
289,a_estrella,h1,True,23,567.258,13830,22627,21726
289,codicioso,h2,True,31,3.623,96,163,161
289,a_estrella,h2,True,23,73.776,1768,2848,2781
289,codicioso,h3,True,31,2.99,48,88,88
289,a_estrella,h3,True,23,56.217,954,1558,1530
289,codicioso,h4,True,31,3.206,47,87,87
289,a_estrella,h4,True,23,51.991,787,1286,1266
289,codicioso,h5,True,23,1.201,26,50,50
289,a_estrella,h5,True,23,5.372,106,191,190
289,codicioso,h6_w0.3,True,31,2.731,67,121,120
289,a_estrella,h6_w0.3,True,23,300.246,5616,9257,8984
289,codicioso,h6_w0.6,True,31,4.176,68,123,122
289,a_estrella,h6_w0.6,True,23,151.008,2841,4671,4549
289,codicioso,h6_w1.0,True,31,4.322,96,163,161
289,a_estrella,h6_w1.0,True,23,87.496,1768,2848,2781
290,codicioso,h1,True,46,10.11,281,480,471
290,a_estrella,h1,True,18,47.332,1309,2219,2170
290,codicioso,h2,True,38,8.735,234,414,412
290,a_estrella,h2,True,18,7.09,195,326,323
290,codicioso,h3,True,28,3.185,53,93,93
290,a_estrella,h3,True,18,7.089,124,214,213
290,codicioso,h4,True,28,4.262,55,96,96
290,a_estrella,h4,True,18,12.536,193,322,319
290,codicioso,h5,True,32,3.471,81,137,136
290,a_estrella,h5,True,18,1.836,44,80,80
290,codicioso,h6_w0.3,True,46,6.122,150,260,258
290,a_estrella,h6_w0.3,True,18,27.351,539,904,888
290,codicioso,h6_w0.6,True,62,28.205,386,659,653
290,a_estrella,h6_w0.6,True,18,18.573,271,455,447
290,codicioso,h6_w1.0,True,38,15.173,234,414,412
290,a_estrella,h6_w1.0,True,18,11.721,195,326,323
